user_id,ip,salario,montomaximo,Entidadtarjeta,historialtransaccion,tipodecomercio,montoTransacción,country_transaction,Fraud
301,152.176.251.86,34387,3439,Metro,3,Fashion,263.0,United Kingdom,0
301,153.36.208.187,34387,3439,Metro,4,Gaming,8.0,USA,0
301,61.184.41.253,34387,3439,Metro,5,Products,244.0,United Kingdom,0
301,125.50.31.200,34387,3439,Metro,6,Products,14.0,India,0
301,105.178.83.56,34387,3439,Metro,7,Children,124.0,United Kingdom,0
301,13.150.63.166,34387,3439,Metro,8,Electronics,21.0,India,0
301,148.34.71.195,34387,3439,Metro,9,Restaurant,388.0,United Kingdom,0
301,103.70.17.28,34387,3439,Metro,10,Restaurant,106.0,United Kingdom,0
301,144.100.191.47,34387,3439,Metro,11,Products,9.0,United Kingdom,0
301,151.231.63.134,34387,3439,Metro,12,Fashion,30.0,United Kingdom,0
301,32.190.148.98,34387,3439,Metro,13,Fashion,14.0,United Kingdom,0
301,81.182.48.14,34387,3439,Metro,14,Subscription,24.0,United Kingdom,0
301,143.101.156.11,34387,3439,Metro,15,Subscription,23.0,United Kingdom,0
302,135.18.157.72,25580,2558,RBS,1,Restaurant,21.0,United Kingdom,0
302,31.114.55.155,25580,2558,RBS,2,Food,318.0,United Kingdom,0
302,221.192.50.48,25580,2558,RBS,3,Electronics,49.0,United Kingdom,0
302,167.129.224.164,25580,2558,RBS,4,Electronics,50.0,United Kingdom,0
302,1.119.168.190,25580,2558,RBS,5,Products,11.0,United Kingdom,0
302,154.140.223.227,25580,2558,RBS,6,Products,274.0,United Kingdom,0
302,28.55.252.195,25580,2558,RBS,7,Products,366.0,United Kingdom,0
302,200.242.242.28,25580,2558,RBS,8,Restaurant,19.0,United Kingdom,0
302,76.189.5.242,25580,2558,RBS,9,Children,158.0,USA,0
302,93.129.126.206,25580,2558,RBS,10,Subscription,9.0,United Kingdom,0
303,90.192.94.141,31910,3191,Barclays,1,Children,10.0,United Kingdom,0
303,98.90.102.68,31910,3191,Barclays,2,Electronics,290.0,United Kingdom,0
303,40.171.15.255,31910,3191,Barclays,3,Entertainment,15.0,United Kingdom,0
303,197.204.119.255,31910,3191,Barclays,4,Food,22.0,United Kingdom,0
303,209.64.228.181,31910,3191,Barclays,5,Entertainment,12.0,United Kingdom,0
303,65.140.93.188,31910,3191,Barclays,6,Restaurant,28.0,India,0
303,15.31.120.102,31910,3191,Barclays,7,Fashion,7.0,United Kingdom,0
304,10.118.182.113,57255,5726,RBS,1,Gaming,340.0,United Kingdom,0
304,106.106.90.94,57255,5726,RBS,2,Gaming,380.0,India,0
304,39.161.203.4,57255,5726,RBS,3,Restaurant,399.0,United Kingdom,0
304,111.115.122.43,57255,5726,RBS,4,Gaming,10.0,United Kingdom,0
304,149.81.224.51,57255,5726,RBS,5,Children,397.0,United Kingdom,0
304,153.184.163.174,57255,5726,RBS,6,Fashion,187.0,United Kingdom,0
305,209.96.140.250,30389,3039,Barclays,1,Electronics,11.0,United Kingdom,0
305,217.19.14.78,30389,3039,Barclays,2,Entertainment,237.0,United Kingdom,0
305,135.211.217.217,30389,3039,Barclays,3,Food,25.0,United Kingdom,0
305,159.40.16.36,30389,3039,Barclays,4,Products,14.0,United Kingdom,0
305,205.64.44.87,30389,3039,Barclays,5,Children,18.0,United Kingdom,0
305,197.240.50.34,30389,3039,Barclays,6,Children,19.0,United Kingdom,0
305,83.80.151.68,30389,3039,Barclays,7,Subscription,395.0,United Kingdom,0
306,109.245.51.143,24319,2432,RBS,1,Children,141.0,United Kingdom,0
306,46.9.153.11,24319,2432,RBS,2,Subscription,6.0,United Kingdom,0
306,105.40.41.122,24319,2432,RBS,3,Food,135.0,USA,0
306,169.248.43.154,24319,2432,RBS,4,Restaurant,161.0,United Kingdom,0
306,20.234.174.221,24319,2432,RBS,5,Services,315.0,United Kingdom,0
306,27.146.219.153,24319,2432,RBS,6,Subscription,190.0,United Kingdom,0
306,91.6.184.119,24319,2432,RBS,7,Gaming,272.0,Russia,0
306,146.192.8.237,24319,2432,RBS,8,Children,30.0,United Kingdom,0
306,3.172.28.219,24319,2432,RBS,9,Gaming,311.0,United Kingdom,0
306,42.215.125.162,24319,2432,RBS,10,Children,8.0,United Kingdom,0
307,85.240.40.218,48884,4888,Barlcays,1,Services,30.0,United Kingdom,0
307,218.89.181.253,48884,4888,Barlcays,2,Products,228.0,United Kingdom,0
307,152.52.249.243,48884,4888,Barlcays,3,Children,371.0,United Kingdom,0
307,84.197.123.134,48884,4888,Barlcays,4,Products,16.0,United Kingdom,0
307,1.93.35.84,48884,4888,Barlcays,5,Electronics,41.0,China,0
308,199.105.180.63,40368,4037,Barlcays,1,Products,22.0,United Kingdom,0
308,25.114.100.206,40368,4037,Barlcays,2,Food,145.0,United Kingdom,0
308,110.49.157.99,40368,4037,Barlcays,3,Subscription,23.0,United Kingdom,0
308,23.125.223.23,40368,4037,Barlcays,4,Food,398.0,United Kingdom,0
308,142.232.247.80,40368,4037,Barlcays,5,Entertainment,6.0,United Kingdom,0
308,209.145.106.152,40368,4037,Barlcays,6,Entertainment,28.0,United Kingdom,0
308,161.125.160.37,40368,4037,Barlcays,7,Subscription,10.0,United Kingdom,0
308,191.3.117.186,40368,4037,Barlcays,8,Restaurant,14.0,United Kingdom,0
308,53.235.89.206,40368,4037,Barlcays,9,Children,50.0,China,0
309,222.237.118.69,29440,2944,HSBC,1,Children,275.0,United Kingdom,0
309,45.14.17.169,29440,2944,HSBC,2,Subscription,116.0,United Kingdom,0
309,108.84.75.216,29440,2944,HSBC,3,Electronics,11.0,USA,0
309,6.146.52.62,29440,2944,HSBC,4,Food,321.0,United Kingdom,0
309,138.167.153.6,29440,2944,HSBC,5,Electronics,21.0,USA,0
309,189.23.52.14,29440,2944,HSBC,6,Fashion,9.0,United Kingdom,0
309,83.11.88.195,29440,2944,HSBC,7,Electronics,11.0,United Kingdom,0
309,21.120.122.25,29440,2944,HSBC,8,Services,396.0,United Kingdom,0
309,135.40.51.66,29440,2944,HSBC,9,Fashion,17.0,United Kingdom,0
309,93.94.85.60,29440,2944,HSBC,10,Subscription,13.0,United Kingdom,0
310,98.167.166.136,59999,6000,HSBC,1,Children,348.0,United Kingdom,0
310,211.215.8.39,59999,6000,HSBC,2,Fashion,279.0,India,0
310,142.241.74.58,59999,6000,HSBC,3,Fashion,122.0,United Kingdom,0
310,40.24.85.32,59999,6000,HSBC,4,Children,292.0,China,1
310,108.131.194.97,59999,6000,HSBC,5,Services,57.0,India,0
310,52.118.208.34,59999,6000,HSBC,6,Electronics,195.0,India,0
310,137.151.155.177,59999,6000,HSBC,7,Services,315.0,United Kingdom,0
310,137.13.7.188,59999,6000,HSBC,8,Restaurant,10.0,India,0
310,198.28.116.4,59999,6000,HSBC,9,Entertainment,6.0,United Kingdom,0
310,4.17.56.109,59999,6000,HSBC,10,Restaurant,16.0,United Kingdom,0
310,170.210.112.188,59999,6000,HSBC,11,Restaurant,16.0,United Kingdom,0
310,51.113.150.23,59999,6000,HSBC,12,Restaurant,11.0,United Kingdom,0
310,105.60.199.128,59999,6000,HSBC,13,Subscription,28.0,USA,0
310,18.38.3.232,59999,6000,HSBC,14,Gaming,27.0,United Kingdom,0
310,62.217.58.202,59999,6000,HSBC,15,Restaurant,65.0,United Kingdom,0
311,130.167.246.185,41218,4122,HSBC,1,Products,144.0,United Kingdom,0
311,165.217.25.126,41218,4122,HSBC,2,Gaming,58.0,United Kingdom,0
311,154.69.130.142,41218,4122,HSBC,3,Entertainment,268.0,Russia,0
311,167.209.78.175,41218,4122,HSBC,4,Electronics,18.0,United Kingdom,0
311,58.75.9.136,41218,4122,HSBC,5,Electronics,17.0,China,0
311,176.62.1.201,41218,4122,HSBC,6,Entertainment,13.0,China,0
311,134.1.36.237,41218,4122,HSBC,7,Services,266.0,USA,0
311,170.69.193.47,41218,4122,HSBC,8,Food,307.0,India,0
311,55.235.219.115,41218,4122,HSBC,9,Fashion,249.0,United Kingdom,0
311,140.130.61.233,41218,4122,HSBC,10,Gaming,30.0,United Kingdom,0
311,143.150.23.103,41218,4122,HSBC,11,Subscription,337.0,United Kingdom,0
312,194.100.233.21,17382,1738,Barclays,1,Restaurant,219.0,United Kingdom,0
312,90.134.209.39,17382,1738,Barclays,2,Subscription,19.0,United Kingdom,0
312,92.38.11.78,17382,1738,Barclays,3,Products,23.0,India,0
312,122.113.179.135,17382,1738,Barclays,4,Children,20.0,China,0
312,13.16.183.221,17382,1738,Barclays,5,Food,389.0,United Kingdom,0
312,180.25.28.246,17382,1738,Barclays,6,Fashion,129.0,United Kingdom,0
312,45.218.58.23,17382,1738,Barclays,7,Products,27.0,United Kingdom,0
312,117.105.8.204,17382,1738,Barclays,8,Restaurant,74.0,United Kingdom,0
312,54.37.90.115,17382,1738,Barclays,9,Restaurant,8.0,China,0
312,128.208.164.19,17382,1738,Barclays,10,Children,324.0,China,0
312,198.26.160.46,17382,1738,Barclays,11,Fashion,296.0,United Kingdom,0
312,5.15.250.88,17382,1738,Barclays,12,Services,15.0,United Kingdom,0
312,107.215.35.137,17382,1738,Barclays,13,Entertainment,287.0,United Kingdom,0
312,174.74.189.184,17382,1738,Barclays,14,Restaurant,28.0,Russia,0
313,158.190.178.223,43579,4358,Barlcays,1,Gaming,270.0,India,0
313,22.55.169.178,43579,4358,Barlcays,2,Services,11.0,India,0
313,162.148.231.82,43579,4358,Barlcays,3,Products,7.0,United Kingdom,0
313,188.200.225.252,43579,4358,Barlcays,4,Entertainment,27.0,United Kingdom,0
313,42.192.211.101,43579,4358,Barlcays,5,Children,109.0,Russia,0
314,70.46.85.7,55548,5555,RBS,1,Products,14.0,India,0
314,59.184.89.207,55548,5555,RBS,2,Products,21.0,United Kingdom,0
314,86.135.159.26,55548,5555,RBS,3,Fashion,310.0,United Kingdom,0
314,65.136.143.43,55548,5555,RBS,4,Fashion,18.0,India,0
314,97.183.31.141,55548,5555,RBS,5,Fashion,10.0,United Kingdom,0
314,200.147.214.29,55548,5555,RBS,6,Products,395.0,India,0
314,149.53.220.124,55548,5555,RBS,7,Restaurant,6.0,India,0
314,208.24.146.221,55548,5555,RBS,8,Food,320.0,United Kingdom,0
314,17.179.206.228,55548,5555,RBS,9,Gaming,7.0,USA,0
314,59.193.221.167,55548,5555,RBS,10,Subscription,22.0,United Kingdom,0
314,112.118.193.224,55548,5555,RBS,11,Children,10.0,United Kingdom,0
315,156.92.141.174,33088,3309,Monzo,1,Fashion,16.0,China,0
315,156.249.219.112,33088,3309,Monzo,2,Electronics,28.0,United Kingdom,0
315,113.231.153.150,33088,3309,Monzo,3,Fashion,137.0,United Kingdom,0
315,142.74.25.24,33088,3309,Monzo,4,Electronics,344.0,United Kingdom,0
315,188.169.58.179,33088,3309,Monzo,5,Food,101.0,India,0
315,89.191.141.145,33088,3309,Monzo,6,Fashion,7541.28,India,1
315,204.7.14.74,33088,3309,Monzo,7,Electronics,163.0,United Kingdom,0
315,54.43.237.255,33088,3309,Monzo,8,Fashion,346.0,USA,0
315,120.136.93.79,33088,3309,Monzo,9,Food,5.0,United Kingdom,0
315,177.182.213.204,33088,3309,Monzo,10,Fashion,29.0,USA,0
315,35.41.167.145,33088,3309,Monzo,11,Restaurant,17.0,United Kingdom,0
315,28.43.104.43,33088,3309,Monzo,12,Children,200.0,United Kingdom,0
315,126.196.207.145,33088,3309,Monzo,13,Fashion,18.0,United Kingdom,0
315,4.39.223.120,33088,3309,Monzo,14,Fashion,12.0,United Kingdom,0
316,62.128.33.61,37131,3713,Lloyds,1,Electronics,279.0,India,0
316,183.90.78.7,37131,3713,Lloyds,2,Subscription,102.0,United Kingdom,0
316,138.139.17.51,37131,3713,Lloyds,3,Services,262.0,United Kingdom,0
316,108.37.205.151,37131,3713,Lloyds,4,Children,379.0,United Kingdom,0
316,198.179.255.39,37131,3713,Lloyds,5,Entertainment,23.0,United Kingdom,0
317,128.184.29.215,39640,3964,Monzo,1,Subscription,381.0,United Kingdom,0
317,137.112.143.104,39640,3964,Monzo,2,Entertainment,327.0,USA,0
317,184.150.0.244,39640,3964,Monzo,3,Services,11.0,Russia,0
317,194.179.99.105,39640,3964,Monzo,4,Children,20.0,United Kingdom,0
318,4.230.168.37,5000,500,Monzo,1,Electronics,329.0,United Kingdom,0
318,1.203.209.148,5000,500,Monzo,2,Services,12.0,United Kingdom,0
318,93.194.83.57,5000,500,Monzo,3,Gaming,12.0,USA,0
318,121.129.8.29,5000,500,Monzo,4,Fashion,9.0,United Kingdom,0
318,16.195.36.255,5000,500,Monzo,5,Food,9.0,India,0
318,222.46.131.100,5000,500,Monzo,6,Children,5.0,United Kingdom,0
318,141.160.82.18,5000,500,Monzo,7,Gaming,30.0,United Kingdom,0
318,88.218.66.78,5000,500,Monzo,8,Electronics,29.0,United Kingdom,0
318,14.194.53.169,5000,500,Monzo,9,Subscription,365.0,China,0
318,208.100.36.236,5000,500,Monzo,10,Entertainment,310.0,United Kingdom,0
318,79.219.145.217,5000,500,Monzo,11,Electronics,311.0,United Kingdom,0
319,123.124.98.110,54164,5416,RBS,1,Entertainment,18.0,United Kingdom,0
319,160.139.26.183,54164,5416,RBS,2,Food,26.0,United Kingdom,0
319,187.190.30.197,54164,5416,RBS,3,Entertainment,160.0,United Kingdom,0
319,21.137.32.229,54164,5416,RBS,4,Services,342.0,China,0
319,81.229.203.190,54164,5416,RBS,5,Gaming,28.0,United Kingdom,0
319,192.133.196.217,54164,5416,RBS,6,Restaurant,365.0,United Kingdom,0
319,216.217.82.175,54164,5416,RBS,7,Food,317.0,United Kingdom,0
319,172.252.49.85,54164,5416,RBS,8,Children,94.0,United Kingdom,0
319,214.19.142.184,54164,5416,RBS,9,Electronics,28.0,United Kingdom,0
319,198.197.85.247,54164,5416,RBS,10,Subscription,8.0,United Kingdom,0
319,140.174.238.18,54164,5416,RBS,11,Electronics,177.0,United Kingdom,0
320,24.200.178.200,30083,3008,RBS,1,Children,208.0,United Kingdom,0
320,97.169.48.238,30083,3008,RBS,2,Fashion,241.0,United Kingdom,0
320,60.68.8.115,30083,3008,RBS,3,Gaming,104.0,United Kingdom,0
320,42.141.119.174,30083,3008,RBS,4,Electronics,128.0,India,0
320,169.247.226.229,30083,3008,RBS,5,Products,148.0,United Kingdom,0
320,114.7.10.160,30083,3008,RBS,6,Children,81.0,United Kingdom,0
320,176.159.163.140,30083,3008,RBS,7,Products,16.0,Russia,0
320,35.213.165.249,30083,3008,RBS,8,Fashion,272.0,United Kingdom,0
321,47.191.241.251,14575,1458,Monzo,1,Food,11.0,United Kingdom,0
321,24.45.222.10,14575,1458,Monzo,2,Fashion,287.0,United Kingdom,0
321,213.231.30.175,14575,1458,Monzo,3,Gaming,278.0,United Kingdom,0
321,186.115.182.61,14575,1458,Monzo,4,Restaurant,28.0,United Kingdom,0
321,31.95.221.124,14575,1458,Monzo,5,Restaurant,197.0,United Kingdom,0
321,3.18.241.119,14575,1458,Monzo,6,Entertainment,12.0,USA,0
321,174.149.196.91,14575,1458,Monzo,7,Entertainment,338.0,United Kingdom,0
321,126.253.112.146,14575,1458,Monzo,8,Gaming,21.0,India,0
321,83.41.169.133,14575,1458,Monzo,9,Gaming,24.0,United Kingdom,0
321,103.150.240.30,14575,1458,Monzo,10,Subscription,20.0,India,0
321,83.70.16.185,14575,1458,Monzo,11,Electronics,186.0,USA,0
322,200.72.22.224,45605,4560,Barclays,1,Food,304.0,India,0
322,199.137.20.171,45605,4560,Barclays,2,Restaurant,255.0,USA,0
322,120.182.49.70,45605,4560,Barclays,3,Fashion,150.0,United Kingdom,0
322,48.191.110.235,45605,4560,Barclays,4,Electronics,370.0,United Kingdom,0
322,87.104.71.173,45605,4560,Barclays,5,Services,147.0,United Kingdom,0
322,3.73.247.227,45605,4560,Barclays,6,Entertainment,19.0,United Kingdom,0
322,214.100.181.192,45605,4560,Barclays,7,Products,49.0,India,0
322,167.102.140.236,45605,4560,Barclays,8,Restaurant,16.0,India,0
322,30.219.221.159,45605,4560,Barclays,9,Food,8.0,United Kingdom,0
322,152.23.125.236,45605,4560,Barclays,10,Food,25.0,United Kingdom,0
322,182.79.174.64,45605,4560,Barclays,11,Gaming,11.0,United Kingdom,0
322,41.24.62.238,45605,4560,Barclays,12,Subscription,16.0,United Kingdom,0
322,150.44.249.13,45605,4560,Barclays,13,Subscription,27.0,United Kingdom,0
322,100.243.83.45,45605,4560,Barclays,14,Food,6.0,United Kingdom,0
323,57.161.83.84,22493,2249,Barclays,1,Fashion,387.0,United Kingdom,0
323,209.46.103.160,22493,2249,Barclays,2,Food,182.0,United Kingdom,0
323,35.196.96.58,22493,2249,Barclays,3,Electronics,6.0,United Kingdom,0
323,190.130.26.206,22493,2249,Barclays,4,Entertainment,35.0,United Kingdom,0
323,13.91.46.3,22493,2249,Barclays,5,Restaurant,216.0,United Kingdom,0
323,45.226.218.119,22493,2249,Barclays,6,Services,18.0,United Kingdom,0
323,63.54.248.172,22493,2249,Barclays,7,Gaming,292.0,Russia,0
323,183.223.213.110,22493,2249,Barclays,8,Electronics,97.0,United Kingdom,0
323,81.77.29.130,22493,2249,Barclays,9,Services,12.0,United Kingdom,0
323,104.232.44.133,22493,2249,Barclays,10,Children,185.0,USA,0
323,82.161.17.43,22493,2249,Barclays,11,Subscription,28.0,United Kingdom,0
324,179.35.21.135,21726,2173,Barclays,1,Children,30.0,United Kingdom,0
324,219.179.44.74,21726,2173,Barclays,2,Restaurant,17.0,United Kingdom,0
324,69.73.129.239,21726,2173,Barclays,3,Fashion,348.0,United Kingdom,0
324,158.34.208.91,21726,2173,Barclays,4,Entertainment,26.0,United Kingdom,0
324,152.239.154.135,21726,2173,Barclays,5,Subscription,9.0,United Kingdom,0
324,44.165.153.119,21726,2173,Barclays,6,Products,14.0,India,0
324,202.254.37.77,21726,2173,Barclays,7,Fashion,79.0,United Kingdom,0
324,83.49.8.130,21726,2173,Barclays,8,Children,390.0,United Kingdom,0
325,210.215.167.179,33678,3368,Metro,1,Electronics,287.0,United Kingdom,0
325,61.248.168.195,33678,3368,Metro,2,Children,8.0,United Kingdom,0
325,61.242.229.28,33678,3368,Metro,3,Electronics,15.0,United Kingdom,0
325,115.249.73.139,33678,3368,Metro,4,Gaming,6.0,USA,0
325,123.188.107.34,33678,3368,Metro,5,Services,347.0,Russia,0
325,204.153.195.7,33678,3368,Metro,6,Children,17.0,India,0
325,177.93.201.228,33678,3368,Metro,7,Entertainment,25.0,United Kingdom,0
325,145.194.13.205,33678,3368,Metro,8,Subscription,335.0,United Kingdom,0
325,54.24.50.190,33678,3368,Metro,9,Entertainment,299.0,USA,0
325,149.123.120.104,33678,3368,Metro,10,Electronics,258.0,United Kingdom,0
325,199.80.184.53,33678,3368,Metro,11,Gaming,10.0,United Kingdom,0
325,42.32.144.80,33678,3368,Metro,12,Electronics,100.0,United Kingdom,0
325,49.248.190.82,33678,3368,Metro,13,Electronics,98.0,United Kingdom,0
326,11.104.223.63,5000,500,Lloyds,1,Subscription,244.0,Russia,0
326,165.180.116.154,5000,500,Lloyds,2,Products,178.0,United Kingdom,0
326,24.3.211.147,5000,500,Lloyds,3,Gaming,337.0,India,0
326,102.92.226.188,5000,500,Lloyds,4,Services,236.0,China,0
326,68.27.220.101,5000,500,Lloyds,5,Services,18.0,United Kingdom,0
326,170.6.33.23,5000,500,Lloyds,6,Services,15.0,United Kingdom,0
326,120.212.181.139,5000,500,Lloyds,7,Fashion,82.0,United Kingdom,0
326,173.162.243.223,5000,500,Lloyds,8,Electronics,25.0,Russia,0
326,25.122.6.133,5000,500,Lloyds,9,Children,25.0,USA,0
326,87.36.214.230,5000,500,Lloyds,10,Gaming,9.0,United Kingdom,0
327,171.102.171.185,20212,2021,Halifax,1,Electronics,282.0,United Kingdom,0
327,61.84.193.87,20212,2021,Halifax,2,Food,67.0,United Kingdom,0
327,15.11.32.42,20212,2021,Halifax,3,Children,18.0,United Kingdom,0
327,97.231.99.42,20212,2021,Halifax,4,Products,105.0,United Kingdom,0
327,164.191.203.114,20212,2021,Halifax,5,Food,18.0,United Kingdom,0
327,223.121.192.111,20212,2021,Halifax,6,Food,249.0,China,0
327,90.178.226.52,20212,2021,Halifax,7,Subscription,14.0,United Kingdom,0
327,131.134.224.199,20212,2021,Halifax,8,Fashion,263.0,United Kingdom,0
328,21.83.85.37,39044,3904,RBS,1,Entertainment,30.0,United Kingdom,0
328,207.148.212.241,39044,3904,RBS,2,Fashion,26.0,Russia,0
328,170.3.163.57,39044,3904,RBS,3,Children,190.0,India,0
328,88.242.219.81,39044,3904,RBS,4,Children,10.0,United Kingdom,0
328,149.10.22.246,39044,3904,RBS,5,Children,9.0,USA,0
328,70.230.126.238,39044,3904,RBS,6,Electronics,17.0,United Kingdom,0
328,185.116.37.244,39044,3904,RBS,7,Gaming,27.0,United Kingdom,0
328,61.77.161.218,39044,3904,RBS,8,Restaurant,48.0,United Kingdom,0
328,81.244.51.189,39044,3904,RBS,9,Services,14.0,United Kingdom,0
328,166.182.33.207,39044,3904,RBS,10,Gaming,349.0,Russia,0
328,143.46.32.122,39044,3904,RBS,11,Children,108.0,India,0
329,61.103.227.224,38904,3890,Monzo,1,Restaurant,17.0,United Kingdom,0
329,40.113.144.39,38904,3890,Monzo,2,Entertainment,13.0,India,0
329,21.170.42.44,38904,3890,Monzo,3,Gaming,154.0,United Kingdom,0
329,59.219.211.54,38904,3890,Monzo,4,Food,131.0,United Kingdom,0
329,85.101.62.7,38904,3890,Monzo,5,Children,272.0,United Kingdom,0
329,162.15.65.242,38904,3890,Monzo,6,Services,159.0,United Kingdom,0
329,132.82.210.133,38904,3890,Monzo,7,Products,25.0,United Kingdom,0
329,52.70.253.53,38904,3890,Monzo,8,Electronics,285.0,United Kingdom,0
329,12.191.180.119,38904,3890,Monzo,9,Electronics,28.0,United Kingdom,0
330,65.81.8.173,70907,7091,Halifax,1,Subscription,17.0,China,0
330,221.5.145.192,70907,7091,Halifax,2,Electronics,224.0,China,0
330,150.200.113.148,70907,7091,Halifax,3,Subscription,118.0,United Kingdom,0
330,109.196.223.100,70907,7091,Halifax,4,Services,245.0,United Kingdom,0
330,40.154.80.4,70907,7091,Halifax,5,Children,286.0,United Kingdom,0
330,174.64.202.78,70907,7091,Halifax,6,Food,186.0,United Kingdom,0
330,20.199.160.190,70907,7091,Halifax,7,Electronics,7.0,United Kingdom,0
330,153.223.218.41,70907,7091,Halifax,8,Products,71.0,United Kingdom,0
330,201.125.102.200,70907,7091,Halifax,9,Fashion,315.0,United Kingdom,0
330,170.166.35.94,70907,7091,Halifax,10,Subscription,22.0,United Kingdom,0
330,18.84.143.225,70907,7091,Halifax,11,Children,23.0,India,0
330,26.104.39.135,70907,7091,Halifax,12,Food,214.0,United Kingdom,0
331,12.137.113.27,33886,3389,Barlcays,1,Gaming,394.0,India,0
331,56.205.20.205,33886,3389,Barlcays,2,Gaming,364.0,United Kingdom,0
331,72.193.217.52,33886,3389,Barlcays,3,Subscription,18.0,United Kingdom,0
331,138.211.56.117,33886,3389,Barlcays,4,Food,85.0,Russia,0
331,182.163.24.97,33886,3389,Barlcays,5,Food,180.0,Russia,0
331,219.67.71.116,33886,3389,Barlcays,6,Food,16.0,China,0
331,85.69.25.2,33886,3389,Barlcays,7,Gaming,376.0,United Kingdom,0
331,139.44.246.208,33886,3389,Barlcays,8,Children,10.0,United Kingdom,0
331,218.226.17.33,33886,3389,Barlcays,9,Fashion,17.0,United Kingdom,0
331,38.199.250.230,33886,3389,Barlcays,10,Gaming,11.0,United Kingdom,0
331,135.58.124.250,33886,3389,Barlcays,11,Services,361.0,United Kingdom,0
331,101.111.130.115,33886,3389,Barlcays,12,Entertainment,302.0,United Kingdom,0
332,71.37.240.255,44182,4418,HSBC,1,Fashion,15.0,United Kingdom,0
332,20.133.102.244,44182,4418,HSBC,2,Services,29.0,China,1
332,39.237.105.210,44182,4418,HSBC,3,Children,13.0,United Kingdom,0
332,65.168.73.72,44182,4418,HSBC,4,Restaurant,16937.41,United Kingdom,1
332,157.157.62.102,44182,4418,HSBC,5,Food,188.0,United Kingdom,0
333,208.146.6.159,41014,4101,Barclays,1,Children,18.0,United Kingdom,0
333,153.101.54.56,41014,4101,Barclays,2,Fashion,112.0,United Kingdom,0
333,3.221.110.36,41014,4101,Barclays,3,Electronics,381.0,United Kingdom,0
333,141.199.200.148,41014,4101,Barclays,4,Gaming,149.0,United Kingdom,0
333,188.117.75.30,41014,4101,Barclays,5,Entertainment,84.0,Russia,0
333,82.212.72.172,41014,4101,Barclays,6,Children,77.0,Russia,0
333,124.53.53.215,41014,4101,Barclays,7,Gaming,161.0,India,0
333,154.146.167.208,41014,4101,Barclays,8,Products,325.0,United Kingdom,0
333,90.132.155.35,41014,4101,Barclays,9,Fashion,312.0,United Kingdom,0
333,175.182.3.203,41014,4101,Barclays,10,Electronics,24.0,United Kingdom,0
334,59.202.46.12,40360,4036,Monzo,1,Subscription,6.0,United Kingdom,0
334,18.250.48.66,40360,4036,Monzo,2,Entertainment,15.0,United Kingdom,0
334,88.200.191.175,40360,4036,Monzo,3,Subscription,130.0,China,0
334,104.231.88.4,40360,4036,Monzo,4,Gaming,8625.72,United Kingdom,1
334,149.50.213.171,40360,4036,Monzo,5,Restaurant,300.0,United Kingdom,0
334,152.196.151.222,40360,4036,Monzo,6,Entertainment,18.0,United Kingdom,0
334,130.222.216.176,40360,4036,Monzo,7,Products,15.0,United Kingdom,0
334,167.183.7.19,40360,4036,Monzo,8,Products,266.0,United Kingdom,0
334,76.113.0.234,40360,4036,Monzo,9,Food,25.0,Russia,0
334,123.172.239.207,40360,4036,Monzo,10,Food,75.0,United Kingdom,0
334,184.215.255.130,40360,4036,Monzo,11,Children,11895.38,United Kingdom,1
334,76.172.143.193,40360,4036,Monzo,12,Gaming,7.0,United Kingdom,1
334,134.19.24.133,40360,4036,Monzo,13,Children,24.0,United Kingdom,0
335,92.20.186.24,39666,3967,Barclays,1,Services,22.0,USA,0
335,93.81.76.178,39666,3967,Barclays,2,Electronics,101.0,United Kingdom,0
335,134.36.132.108,39666,3967,Barclays,3,Fashion,266.0,United Kingdom,0
335,205.60.212.162,39666,3967,Barclays,4,Entertainment,218.0,India,0
335,41.68.120.24,39666,3967,Barclays,5,Electronics,15.0,Russia,0
336,175.255.42.179,44766,4477,RBS,1,Electronics,39.0,Russia,0
336,165.250.232.239,44766,4477,RBS,2,Children,211.0,China,0
336,109.181.87.199,44766,4477,RBS,3,Restaurant,387.0,China,0
336,10.13.195.26,44766,4477,RBS,4,Gaming,253.0,United Kingdom,0
336,191.220.146.81,44766,4477,RBS,5,Subscription,7.0,United Kingdom,0
336,208.6.109.86,44766,4477,RBS,6,Fashion,26.0,United Kingdom,0
336,152.7.55.97,44766,4477,RBS,7,Children,10.0,Russia,0
336,97.150.171.245,44766,4477,RBS,8,Electronics,253.0,Russia,0
336,159.204.162.152,44766,4477,RBS,9,Children,200.0,United Kingdom,0
336,121.142.6.50,44766,4477,RBS,10,Food,20.0,USA,0
336,145.34.204.199,44766,4477,RBS,11,Children,8.0,United Kingdom,0
337,14.82.171.116,37854,3785,HSBC,1,Entertainment,107.0,United Kingdom,0
337,159.131.80.104,37854,3785,HSBC,2,Restaurant,17.0,United Kingdom,0
337,212.7.7.206,37854,3785,HSBC,3,Food,351.0,United Kingdom,0
337,188.185.11.62,37854,3785,HSBC,4,Restaurant,13.0,United Kingdom,0
337,205.41.97.161,37854,3785,HSBC,5,Products,83.0,USA,0
338,66.10.216.66,39259,3926,Barclays,1,Restaurant,267.0,United Kingdom,0
338,41.31.30.159,39259,3926,Barclays,2,Services,5.0,United Kingdom,0
338,94.158.43.191,39259,3926,Barclays,3,Products,279.0,Russia,0
